,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeCDT,TimeCST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
5,Overcast,2016-01-02 11:53:00,33.1,,-,59,N/A,30.34,46.9,,5:53 AM,10.0,NE,16.1,40,New Orleans,Louisiana,70063
6,Overcast,2016-01-02 12:53:00,33.1,,-,59,N/A,30.35,46.9,,6:53 AM,10.0,NNE,12.7,30,New Orleans,Louisiana,70063
7,Overcast,2016-01-02 13:53:00,32.0,,-,58,N/A,30.36,46.0,,7:53 AM,10.0,NNE,16.1,30,New Orleans,Louisiana,70063
8,Overcast,2016-01-02 14:53:00,30.9,,-,54,N/A,30.38,46.9,,8:53 AM,10.0,NE,15.0,40,New Orleans,Louisiana,70063
9,Overcast,2016-01-02 15:53:00,32.0,,-,54,N/A,30.39,48.0,,9:53 AM,10.0,NNE,15.0,30,New Orleans,Louisiana,70063
10,Mostly Cloudy,2016-01-02 16:53:00,33.1,,-,54,N/A,30.38,48.9,,10:53 AM,10.0,NNE,10.4,30,New Orleans,Louisiana,70063
11,Overcast,2016-01-02 17:53:00,33.1,,-,52,N/A,30.32,50.0,,11:53 AM,10.0,NNE,11.5,20,New Orleans,Louisiana,70063
12,Overcast,2016-01-02 18:53:00,32.0,,-,48,N/A,30.29,51.1,,12:53 PM,10.0,NNE,10.4,20,New Orleans,Louisiana,70063
13,Overcast,2016-01-02 19:53:00,32.0,,-,48,N/A,30.27,51.1,,1:53 PM,10.0,North,9.2,350,New Orleans,Louisiana,70063
14,Overcast,2016-01-02 20:53:00,30.9,,-,46,N/A,30.27,51.1,,2:53 PM,10.0,North,10.4,350,New Orleans,Louisiana,70063
15,Overcast,2016-01-02 21:53:00,30.9,,-,46,N/A,30.27,51.1,,3:53 PM,10.0,North,9.2,360,New Orleans,Louisiana,70063
16,Light Rain,2016-01-02 22:53:00,32.0,Rain,-,50,0.00,30.30,50.0,,4:53 PM,10.0,NNW,8.1,340,New Orleans,Louisiana,70063
17,Light Rain,2016-01-02 23:53:00,36.0,Rain,-,63,0.01,30.29,48.0,,5:53 PM,10.0,North,6.9,350,New Orleans,Louisiana,70063
18,Overcast,2016-01-03 00:53:00,34.0,,-,56,0.00,30.27,48.9,,6:53 PM,10.0,North,9.2,360,New Orleans,Louisiana,70063
19,Overcast,2016-01-03 01:53:00,34.0,,-,54,N/A,30.27,50.0,,7:53 PM,10.0,North,10.4,350,New Orleans,Louisiana,70063
20,Overcast,2016-01-03 02:53:00,33.1,,-,52,N/A,30.27,50.0,,8:53 PM,10.0,NNE,8.1,20,New Orleans,Louisiana,70063
21,Overcast,2016-01-03 03:53:00,33.1,,-,52,N/A,30.27,50.0,,9:53 PM,10.0,NNE,10.4,20,New Orleans,Louisiana,70063
22,Overcast,2016-01-03 04:53:00,33.1,,-,52,N/A,30.26,50.0,,10:53 PM,10.0,NNE,11.5,20,New Orleans,Louisiana,70063
23,Overcast,2016-01-03 05:53:00,33.1,,-,52,N/A,30.25,50.0,,11:53 PM,10.0,NNE,9.2,30,New Orleans,Louisiana,70063
0,Overcast,2016-01-03 06:53:00,32.0,,-,52,N/A,30.24,48.9,,12:53 AM,10.0,NNE,10.4,20,New Orleans,Louisiana,70063
1,Overcast,2016-01-03 07:53:00,33.1,,-,54,N/A,30.21,48.9,,1:53 AM,10.0,NNE,11.5,30,New Orleans,Louisiana,70063
2,Overcast,2016-01-03 08:53:00,32.0,,-,52,N/A,30.21,48.9,,2:53 AM,10.0,NNE,12.7,30,New Orleans,Louisiana,70063
3,Overcast,2016-01-03 09:53:00,33.1,,-,54,N/A,30.20,48.9,,3:53 AM,10.0,NNE,13.8,20,New Orleans,Louisiana,70063
4,Overcast,2016-01-03 10:53:00,32.0,,-,52,N/A,30.20,48.9,,4:53 AM,10.0,NNE,11.5,20,New Orleans,Louisiana,70063
5,Overcast,2016-01-03 11:53:00,34.0,,-,56,N/A,30.23,48.9,,5:53 AM,10.0,NNE,10.4,20,New Orleans,Louisiana,70063
6,Light Rain,2016-01-03 12:53:00,35.1,Rain,-,61,0.00,30.24,48.0,,6:53 AM,10.0,NNE,8.1,20,New Orleans,Louisiana,70063
7,Overcast,2016-01-03 13:53:00,35.1,,-,59,0.00,30.25,48.9,,7:53 AM,10.0,North,10.4,10,New Orleans,Louisiana,70063
8,Light Rain,2016-01-03 14:53:00,34.0,Rain,-,54,0.00,30.27,50.0,,8:53 AM,10.0,North,12.7,10,New Orleans,Louisiana,70063
9,Overcast,2016-01-03 15:53:00,35.1,,-,54,0.00,30.29,51.1,,9:53 AM,10.0,North,9.2,360,New Orleans,Louisiana,70063
10,Overcast,2016-01-03 16:53:00,36.0,,-,54,N/A,30.25,52.0,,10:53 AM,10.0,North,12.7,10,New Orleans,Louisiana,70063
11,Mostly Cloudy,2016-01-03 17:53:00,36.0,,-,54,N/A,30.22,52.0,,11:53 AM,10.0,North,8.1,350,New Orleans,Louisiana,70063
12,Overcast,2016-01-03 18:53:00,35.1,,-,53,N/A,30.18,52.0,,12:53 PM,10.0,NNW,8.1,330,New Orleans,Louisiana,70063
13,Mostly Cloudy,2016-01-03 19:53:00,33.1,,-,47,N/A,30.15,53.1,,1:53 PM,10.0,NNW,11.5,330,New Orleans,Louisiana,70063
14,Mostly Cloudy,2016-01-03 20:53:00,35.1,,-,50,N/A,30.14,53.1,,2:53 PM,10.0,NNW,11.5,330,New Orleans,Louisiana,70063
15,Mostly Cloudy,2016-01-03 21:53:00,35.1,,-,49,N/A,30.14,54.0,,3:53 PM,10.0,NW,11.5,310,New Orleans,Louisiana,70063
16,Mostly Cloudy,2016-01-03 22:53:00,34.0,,-,47,N/A,30.16,54.0,,4:53 PM,10.0,NW,6.9,320,New Orleans,Louisiana,70063
17,Scattered Clouds,2016-01-03 23:53:00,36.0,,-,54,N/A,30.17,52.0,,5:53 PM,10.0,NNW,4.6,330,New Orleans,Louisiana,70063
18,Scattered Clouds,2016-01-04 00:53:00,36.0,,-,54,N/A,30.17,52.0,,6:53 PM,10.0,NNW,8.1,330,New Orleans,Louisiana,70063
19,Partly Cloudy,2016-01-04 01:53:00,37.0,,-,61,N/A,30.18,50.0,,7:53 PM,10.0,NNW,5.8,340,New Orleans,Louisiana,70063
20,Partly Cloudy,2016-01-04 02:53:00,37.9,,-,71,N/A,30.19,46.9,,8:53 PM,10.0,NW,5.8,320,New Orleans,Louisiana,70063
21,Partly Cloudy,2016-01-04 03:53:00,37.0,,-,71,N/A,30.20,46.0,,9:53 PM,10.0,NW,5.8,320,New Orleans,Louisiana,70063
22,Partly Cloudy,2016-01-04 04:53:00,39.0,,-,74,N/A,30.20,46.9,,10:53 PM,10.0,NW,5.8,320,New Orleans,Louisiana,70063
23,Partly Cloudy,2016-01-04 05:53:00,37.0,,-,76,N/A,30.19,44.1,,11:53 PM,10.0,NW,4.6,310,New Orleans,Louisiana,70063
0,Partly Cloudy,2016-01-04 06:53:00,37.0,,-,64,N/A,30.19,48.9,,12:53 AM,10.0,NNW,6.9,340,New Orleans,Louisiana,70063
1,Clear,2016-01-04 07:53:00,37.0,,-,66,N/A,30.19,48.0,,1:53 AM,10.0,North,6.9,350,New Orleans,Louisiana,70063
2,Clear,2016-01-04 08:53:00,35.1,,-,76,N/A,30.19,42.1,,2:53 AM,10.0,WNW,3.5,300,New Orleans,Louisiana,70063
3,Clear,2016-01-04 09:53:00,36.0,,-,68,N/A,30.19,46.0,,3:53 AM,10.0,NNW,4.6,340,New Orleans,Louisiana,70063
4,Clear,2016-01-04 10:53:00,34.0,,-,61,N/A,30.19,46.9,,4:53 AM,10.0,North,6.9,10,New Orleans,Louisiana,70063
5,Clear,2016-01-04 11:53:00,35.1,,-,66,N/A,30.20,46.0,,5:53 AM,10.0,NNE,12.7,30,New Orleans,Louisiana,70063
6,Clear,2016-01-04 12:53:00,34.0,,-,65,N/A,30.22,45.0,,6:53 AM,10.0,NNE,12.7,30,New Orleans,Louisiana,70063
7,Clear,2016-01-04 13:53:00,36.0,,-,63,N/A,30.25,48.0,,7:53 AM,10.0,North,10.4,10,New Orleans,Louisiana,70063
8,Clear,2016-01-04 14:53:00,36.0,,-,61,N/A,30.28,48.9,,8:53 AM,10.0,North,11.5,10,New Orleans,Louisiana,70063
9,Clear,2016-01-04 15:53:00,36.0,,-,56,N/A,30.30,51.1,,9:53 AM,10.0,NNE,12.7,20,New Orleans,Louisiana,70063
10,Clear,2016-01-04 16:53:00,35.1,,-,53,N/A,30.30,52.0,,10:53 AM,10.0,North,12.7,350,New Orleans,Louisiana,70063
11,Clear,2016-01-04 17:53:00,34.0,,-,48,N/A,30.28,53.1,,11:53 AM,10.0,NNE,9.2,20,New Orleans,Louisiana,70063
12,Clear,2016-01-04 18:53:00,32.0,,-,42,N/A,30.25,55.0,,12:53 PM,10.0,North,10.4,350,New Orleans,Louisiana,70063
13,Clear,2016-01-04 19:53:00,32.0,,-,40,N/A,30.23,55.9,,1:53 PM,10.0,NNW,10.4,330,New Orleans,Louisiana,70063
14,Clear,2016-01-04 20:53:00,30.9,,-,36,N/A,30.22,57.9,,2:53 PM,10.0,North,10.4,350,New Orleans,Louisiana,70063
15,Clear,2016-01-04 21:53:00,30.0,,-,36,N/A,30.22,57.0,,3:53 PM,10.0,North,9.2,10,New Orleans,Louisiana,70063
16,Clear,2016-01-04 22:53:00,30.9,,-,40,N/A,30.23,55.0,,4:53 PM,10.0,NNE,11.5,20,New Orleans,Louisiana,70063
17,Clear,2016-01-04 23:53:00,32.0,,-,45,N/A,30.25,53.1,,5:53 PM,10.0,North,11.5,360,New Orleans,Louisiana,70063
18,Clear,2016-01-05 00:53:00,30.0,,-,43,N/A,30.27,52.0,,6:53 PM,10.0,NNE,17.3,20,New Orleans,Louisiana,70063
19,Clear,2016-01-05 01:53:00,30.9,,27.6,48,N/A,30.29,50.0,,7:53 PM,10.0,NE,20.7,40,New Orleans,Louisiana,70063
20,Clear,2016-01-05 02:53:00,32.0,,-,54,N/A,30.31,48.0,,8:53 PM,10.0,NE,19.6,40,New Orleans,Louisiana,70063
0,Clear,2016-01-05 07:53:00,28.9,,23.0,60,N/A,30.35,42.1,,1:53 AM,10.0,NE,13.8,50,New Orleans,Louisiana,70063
1,Clear,2016-01-05 08:53:00,28.0,,-,60,N/A,30.36,41.0,,2:53 AM,10.0,ENE,12.7,60,New Orleans,Louisiana,70063
2,Clear,2016-01-05 09:53:00,28.9,,-,65,N/A,30.37,39.9,,3:53 AM,10.0,ENE,10.4,60,New Orleans,Louisiana,70063
3,Clear,2016-01-05 10:53:00,28.9,,-,65,N/A,30.36,39.9,,4:53 AM,10.0,ENE,10.4,70,New Orleans,Louisiana,70063
4,Partly Cloudy,2016-01-05 11:53:00,28.9,,-,67,N/A,30.36,39.0,,5:53 AM,10.0,ENE,9.2,70,New Orleans,Louisiana,70063
5,Partly Cloudy,2016-01-05 12:53:00,28.9,,-,67,N/A,30.37,39.0,,6:53 AM,10.0,ENE,11.5,60,New Orleans,Louisiana,70063
6,Partly Cloudy,2016-01-05 13:53:00,30.0,,-,65,N/A,30.38,41.0,,7:53 AM,10.0,NE,13.8,50,New Orleans,Louisiana,70063
7,Partly Cloudy,2016-01-05 14:53:00,30.9,,21.9,62,N/A,30.39,43.0,,8:53 AM,10.0,ENE,15.0,60,New Orleans,Louisiana,70063
8,Scattered Clouds,2016-01-05 15:53:00,32.0,,-,63,N/A,30.40,44.1,,9:53 AM,10.0,ENE,15.0,60,New Orleans,Louisiana,70063
9,Mostly Cloudy,2016-01-05 16:53:00,33.1,,-,61,N/A,30.40,46.0,,10:53 AM,10.0,ENE,10.4,70,New Orleans,Louisiana,70063
10,Mostly Cloudy,2016-01-05 17:53:00,34.0,,-,56,N/A,30.38,48.9,,11:53 AM,10.0,NNE,10.4,30,New Orleans,Louisiana,70063
11,Mostly Cloudy,2016-01-05 18:53:00,36.0,,-,56,N/A,30.34,51.1,,12:53 PM,10.0,NNE,11.5,30,New Orleans,Louisiana,70063
12,Mostly Cloudy,2016-01-05 19:53:00,37.0,,-,57,N/A,30.31,52.0,,1:53 PM,10.0,NE,10.4,50,New Orleans,Louisiana,70063
13,Mostly Cloudy,2016-01-05 20:53:00,37.0,,-,55,N/A,30.28,53.1,,2:53 PM,10.0,NE,12.7,40,New Orleans,Louisiana,70063
14,Mostly Cloudy,2016-01-05 21:53:00,37.9,,-,57,N/A,30.29,53.1,,3:53 PM,10.0,NNE,6.9,30,New Orleans,Louisiana,70063
15,Mostly Cloudy,2016-01-05 22:53:00,41.0,,-,66,N/A,30.30,52.0,,4:53 PM,10.0,ENE,9.2,70,New Orleans,Louisiana,70063
16,Mostly Cloudy,2016-01-05 23:53:00,39.9,,-,61,N/A,30.31,53.1,,5:53 PM,10.0,East,9.2,90,New Orleans,Louisiana,70063
17,Mostly Cloudy,2016-01-06 00:21:00,39.9,,-,63,N/A,30.30,52.0,,6:21 PM,10.0,East,8.1,90,New Orleans,Louisiana,70063
18,Mostly Cloudy,2016-01-06 00:53:00,41.0,,-,66,N/A,30.32,52.0,,6:53 PM,10.0,East,8.1,90,New Orleans,Louisiana,70063
19,Mostly Cloudy,2016-01-06 01:19:00,42.1,,-,69,N/A,30.31,52.0,,7:19 PM,10.0,ENE,9.2,70,New Orleans,Louisiana,70063
20,Mostly Cloudy,2016-01-06 01:53:00,42.1,,-,69,N/A,30.31,52.0,,7:53 PM,10.0,ENE,9.2,70,New Orleans,Louisiana,70063
21,Scattered Clouds,2016-01-06 02:53:00,39.9,,-,63,N/A,30.32,52.0,,8:53 PM,10.0,ENE,11.5,70,New Orleans,Louisiana,70063
22,Mostly Cloudy,2016-01-06 03:53:00,37.9,,-,61,N/A,30.32,51.1,,9:53 PM,10.0,ENE,10.4,70,New Orleans,Louisiana,70063
23,Mostly Cloudy,2016-01-06 04:53:00,37.0,,-,57,N/A,30.31,52.0,,10:53 PM,10.0,East,10.4,80,New Orleans,Louisiana,70063
24,Mostly Cloudy,2016-01-06 05:53:00,39.0,,-,59,N/A,30.30,53.1,,11:53 PM,10.0,East,9.2,90,New Orleans,Louisiana,70063
0,Overcast,2016-01-06 06:53:00,39.0,,-,59,N/A,30.29,53.1,,12:53 AM,10.0,East,12.7,90,New Orleans,Louisiana,70063
1,Mostly Cloudy,2016-01-06 07:53:00,37.9,,-,61,N/A,30.28,51.1,,1:53 AM,10.0,East,10.4,80,New Orleans,Louisiana,70063
2,Mostly Cloudy,2016-01-06 08:53:00,37.9,,-,61,N/A,30.27,51.1,,2:53 AM,10.0,ENE,11.5,70,New Orleans,Louisiana,70063
3,Mostly Cloudy,2016-01-06 09:53:00,37.9,,-,63,N/A,30.26,50.0,,3:53 AM,10.0,ENE,10.4,70,New Orleans,Louisiana,70063
4,Scattered Clouds,2016-01-06 10:53:00,37.9,,-,68,N/A,30.27,48.0,,4:53 AM,10.0,ENE,10.4,70,New Orleans,Louisiana,70063
5,Mostly Cloudy,2016-01-06 11:53:00,39.0,,-,71,N/A,30.27,48.0,,5:53 AM,10.0,ENE,9.2,70,New Orleans,Louisiana,70063
6,Mostly Cloudy,2016-01-06 12:53:00,39.9,,-,74,N/A,30.27,48.0,,6:53 AM,10.0,East,4.6,80,New Orleans,Louisiana,70063
7,Scattered Clouds,2016-01-06 13:53:00,42.1,,-,74,N/A,30.26,50.0,,7:53 AM,10.0,East,6.9,80,New Orleans,Louisiana,70063
8,Partly Cloudy,2016-01-06 14:53:00,46.0,,-,72,N/A,30.27,55.0,,8:53 AM,10.0,East,11.5,100,New Orleans,Louisiana,70063
9,Partly Cloudy,2016-01-06 15:53:00,46.9,,21.9,62,N/A,30.28,60.1,,9:53 AM,10.0,East,9.2,100,New Orleans,Louisiana,70063
10,Partly Cloudy,2016-01-06 16:53:00,48.2,,-,59,N/A,30.25,62.6,,10:53 AM,10.0,ESE,11.5,110,New Orleans,Louisiana,70063
11,Partly Cloudy,2016-01-06 17:53:00,48.2,,19.6,59,N/A,30.23,62.6,,11:53 AM,10.0,East,11.5,100,New Orleans,Louisiana,70063
12,Partly Cloudy,2016-01-06 18:53:00,48.2,,-,56,N/A,30.19,64.4,,12:53 PM,10.0,East,11.5,80,New Orleans,Louisiana,70063
13,Partly Cloudy,2016-01-06 19:53:00,48.2,,-,56,N/A,30.17,64.4,,1:53 PM,10.0,East,11.5,80,New Orleans,Louisiana,70063
14,Partly Cloudy,2016-01-06 20:53:00,48.2,,-,56,N/A,30.15,64.4,,2:53 PM,10.0,East,11.5,100,New Orleans,Louisiana,70063
15,Partly Cloudy,2016-01-06 21:53:00,48.0,,18.4,60,N/A,30.15,62.1,,3:53 PM,10.0,East,15.0,80,New Orleans,Louisiana,70063
16,Partly Cloudy,2016-01-06 22:53:00,46.9,,-,62,N/A,30.15,60.1,,4:53 PM,10.0,East,10.4,100,New Orleans,Louisiana,70063
17,Partly Cloudy,2016-01-06 23:53:00,48.0,,-,70,N/A,30.14,57.9,,5:53 PM,10.0,East,11.5,100,New Orleans,Louisiana,70063
18,Clear,2016-01-07 00:53:00,46.9,,-,67,N/A,30.14,57.9,,6:53 PM,10.0,East,11.5,100,New Orleans,Louisiana,70063
19,Clear,2016-01-07 01:53:00,48.0,,-,72,N/A,30.14,57.0,,7:53 PM,10.0,East,11.5,100,New Orleans,Louisiana,70063
20,Clear,2016-01-07 02:53:00,48.0,,-,75,N/A,30.13,55.9,,8:53 PM,10.0,East,9.2,100,New Orleans,Louisiana,70063
21,Clear,2016-01-07 03:53:00,48.0,,-,75,N/A,30.12,55.9,,9:53 PM,10.0,East,6.9,100,New Orleans,Louisiana,70063
22,Clear,2016-01-07 04:53:00,48.0,,-,75,N/A,30.11,55.9,,10:53 PM,10.0,East,8.1,90,New Orleans,Louisiana,70063
23,Clear,2016-01-07 05:53:00,48.9,,-,80,N/A,30.08,55.0,,11:53 PM,10.0,East,8.1,90,New Orleans,Louisiana,70063
0,Clear,2016-01-07 06:53:00,50.0,,-,83,N/A,30.06,55.0,,12:53 AM,10.0,East,9.2,90,New Orleans,Louisiana,70063
1,Clear,2016-01-07 07:53:00,50.0,,-,80,N/A,30.02,55.9,,1:53 AM,10.0,East,13.8,90,New Orleans,Louisiana,70063
2,Clear,2016-01-07 08:53:00,48.9,,-,77,N/A,29.99,55.9,,2:53 AM,10.0,East,12.7,90,New Orleans,Louisiana,70063
3,Mostly Cloudy,2016-01-07 09:53:00,50.0,,-,80,N/A,29.99,55.9,,3:53 AM,10.0,East,9.2,80,New Orleans,Louisiana,70063
4,Overcast,2016-01-07 10:53:00,50.0,,-,80,N/A,29.99,55.9,,4:53 AM,10.0,East,4.6,80,New Orleans,Louisiana,70063
5,Overcast,2016-01-07 11:53:00,48.9,,-,80,N/A,29.99,55.0,,5:53 AM,10.0,ENE,6.9,60,New Orleans,Louisiana,70063
6,Overcast,2016-01-07 12:53:00,50.0,,-,80,N/A,30.01,55.9,,6:53 AM,10.0,East,10.4,90,New Orleans,Louisiana,70063
7,Overcast,2016-01-07 13:09:00,50.0,,-,80,0.00,30.00,55.9,,7:09 AM,10.0,East,8.1,90,New Orleans,Louisiana,70063
8,Light Rain,2016-01-07 13:47:00,50.0,Rain,-,82,0.00,29.99,55.4,,7:47 AM,10.0,East,8.1,80,New Orleans,Louisiana,70063
9,Light Rain,2016-01-07 13:53:00,50.0,Rain,-,80,0.00,30.00,55.9,,7:53 AM,10.0,East,8.1,80,New Orleans,Louisiana,70063
10,Light Rain,2016-01-07 14:53:00,51.1,Rain,-,84,0.01,30.01,55.9,,8:53 AM,8.0,East,5.8,80,New Orleans,Louisiana,70063
11,Light Rain,2016-01-07 15:01:00,51.1,Rain,-,84,0.00,30.01,55.9,,9:01 AM,7.0,East,6.9,90,New Orleans,Louisiana,70063
12,Light Rain,2016-01-07 15:53:00,51.1,Rain,-,86,0.06,30.02,55.0,,9:53 AM,5.0,NE,6.9,50,New Orleans,Louisiana,70063
13,Light Rain,2016-01-07 16:53:00,51.1,Rain,-,84,0.03,30.00,55.9,,10:53 AM,7.0,NE,5.8,50,New Orleans,Louisiana,70063
14,Overcast,2016-01-07 17:53:00,53.1,,-,87,0.04,29.97,57.0,,11:53 AM,9.0,East,9.2,80,New Orleans,Louisiana,70063
15,Heavy Rain,2016-01-07 18:53:00,52.0,Rain,-,83,0.02,29.94,57.0,,12:53 PM,3.0,ENE,10.4,60,New Orleans,Louisiana,70063
16,Overcast,2016-01-07 19:10:00,52.0,,-,83,0.08,29.90,57.0,,1:10 PM,10.0,ESE,5.8,110,New Orleans,Louisiana,70063
17,Overcast,2016-01-07 19:53:00,53.1,,-,84,0.08,29.86,57.9,,1:53 PM,7.0,East,12.7,90,New Orleans,Louisiana,70063
18,Overcast,2016-01-07 20:53:00,54.0,,19.6,83,N/A,29.86,59.0,,2:53 PM,8.0,East,11.5,90,New Orleans,Louisiana,70063
19,Overcast,2016-01-07 21:53:00,54.0,,-,87,N/A,29.87,57.9,,3:53 PM,7.0,East,9.2,90,New Orleans,Louisiana,70063
20,Haze,2016-01-07 22:53:00,54.0,,-,83,N/A,29.90,59.0,,4:53 PM,6.0,East,3.5,80,New Orleans,Louisiana,70063
21,Overcast,2016-01-07 23:53:00,55.0,,-,87,N/A,29.92,59.0,,5:53 PM,6.0,ENE,5.8,60,New Orleans,Louisiana,70063
22,Haze,2016-01-08 00:53:00,54.0,,-,83,N/A,29.94,59.0,,6:53 PM,6.0,East,5.8,90,New Orleans,Louisiana,70063
23,Overcast,2016-01-08 01:53:00,53.1,,-,87,N/A,29.93,57.0,,7:53 PM,7.0,ENE,5.8,60,New Orleans,Louisiana,70063
24,Overcast,2016-01-08 02:34:00,53.1,,-,87,N/A,29.92,57.0,,8:34 PM,5.0,ENE,6.9,70,New Orleans,Louisiana,70063
25,Overcast,2016-01-08 02:49:00,53.6,,-,88,N/A,29.91,57.2,,8:49 PM,4.0,East,8.1,80,New Orleans,Louisiana,70063
26,Overcast,2016-01-08 02:53:00,53.1,,-,87,N/A,29.92,57.0,,8:53 PM,3.0,East,8.1,80,New Orleans,Louisiana,70063
27,Overcast,2016-01-08 02:58:00,53.1,,-,87,N/A,29.91,57.0,,8:58 PM,2.5,East,8.1,80,New Orleans,Louisiana,70063
28,Overcast,2016-01-08 03:01:00,53.1,,-,87,N/A,29.91,57.0,,9:01 PM,1.5,East,8.1,80,New Orleans,Louisiana,70063
29,Overcast,2016-01-08 03:04:00,53.1,,-,87,N/A,29.91,57.0,,9:04 PM,0.8,ENE,5.8,70,New Orleans,Louisiana,70063
30,Fog,2016-01-08 03:28:00,53.1,Fog,-,90,N/A,29.92,55.9,,9:28 PM,0.5,Calm,Calm,0,New Orleans,Louisiana,70063
