,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeCDT,TimeCST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
5,Clear,2016-01-02 11:53:00,21.9,,-,91,N/A,30.42,24.1,,5:53 AM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
6,Clear,2016-01-02 12:53:00,21.9,,-,91,N/A,30.44,24.1,,6:53 AM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
7,Clear,2016-01-02 13:53:00,21.9,,-,91,N/A,30.43,24.1,,7:53 AM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
8,Clear,2016-01-02 14:53:00,26.1,,-,82,N/A,30.44,30.9,,8:53 AM,10.0,SSW,3.5,210,Tulsa,Oklahoma,74104
9,Clear,2016-01-02 15:53:00,27.0,,-,67,N/A,30.43,37.0,,9:53 AM,10.0,SW,3.5,230,Tulsa,Oklahoma,74104
10,Clear,2016-01-02 16:53:00,27.0,,-,53,N/A,30.42,43.0,,10:53 AM,10.0,WSW,4.6,250,Tulsa,Oklahoma,74104
11,Clear,2016-01-02 17:53:00,27.0,,-,46,N/A,30.38,46.9,,11:53 AM,10.0,SSW,5.8,210,Tulsa,Oklahoma,74104
12,Clear,2016-01-02 18:53:00,26.1,,-,39,N/A,30.33,50.0,,12:53 PM,10.0,Variable,5.8,0,Tulsa,Oklahoma,74104
13,Clear,2016-01-02 19:53:00,27.0,,16.1,38,N/A,30.30,52.0,,1:53 PM,10.0,SSW,12.7,210,Tulsa,Oklahoma,74104
14,Clear,2016-01-02 20:53:00,28.0,,-,38,N/A,30.27,53.1,,2:53 PM,10.0,Variable,5.8,0,Tulsa,Oklahoma,74104
15,Clear,2016-01-02 21:53:00,27.0,,-,38,N/A,30.26,52.0,,3:53 PM,10.0,SW,5.8,220,Tulsa,Oklahoma,74104
16,Clear,2016-01-02 22:53:00,28.0,,-,43,N/A,30.26,50.0,,4:53 PM,10.0,SW,5.8,230,Tulsa,Oklahoma,74104
17,Clear,2016-01-02 23:53:00,28.9,,-,55,N/A,30.27,44.1,,5:53 PM,10.0,SW,3.5,230,Tulsa,Oklahoma,74104
18,Clear,2016-01-03 00:53:00,28.9,,-,67,N/A,30.27,39.0,,6:53 PM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
19,Clear,2016-01-03 01:53:00,28.0,,-,68,N/A,30.28,37.9,,7:53 PM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
20,Clear,2016-01-03 02:53:00,28.0,,-,76,N/A,30.27,35.1,,8:53 PM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
21,Clear,2016-01-03 03:53:00,28.0,,-,82,N/A,30.27,33.1,,9:53 PM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
22,Clear,2016-01-03 04:53:00,28.0,,-,92,N/A,30.27,30.0,,10:53 PM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
23,Clear,2016-01-03 05:53:00,25.0,,-,88,N/A,30.27,28.0,,11:53 PM,9.0,Calm,Calm,0,Tulsa,Oklahoma,74104
0,Clear,2016-01-03 06:53:00,23.0,,-,92,N/A,30.27,25.0,,12:53 AM,9.0,Calm,Calm,0,Tulsa,Oklahoma,74104
1,Clear,2016-01-03 07:53:00,23.0,,-,88,N/A,30.25,26.1,,1:53 AM,6.0,Calm,Calm,0,Tulsa,Oklahoma,74104
2,Clear,2016-01-03 08:53:00,24.1,,-,92,N/A,30.25,26.1,,2:53 AM,5.0,Calm,Calm,0,Tulsa,Oklahoma,74104
3,Clear,2016-01-03 09:53:00,24.1,,-,96,N/A,30.25,25.0,,3:53 AM,5.0,Calm,Calm,0,Tulsa,Oklahoma,74104
4,Clear,2016-01-03 10:53:00,21.9,,-,91,N/A,30.26,24.1,,4:53 AM,4.0,Calm,Calm,0,Tulsa,Oklahoma,74104
5,Clear,2016-01-03 11:53:00,21.9,,-,91,N/A,30.26,24.1,,5:53 AM,6.0,Calm,Calm,0,Tulsa,Oklahoma,74104
6,Clear,2016-01-03 12:53:00,21.0,,-,92,N/A,30.28,23.0,,6:53 AM,4.0,Calm,Calm,0,Tulsa,Oklahoma,74104
7,Clear,2016-01-03 13:53:00,21.9,,-,91,N/A,30.30,24.1,,7:53 AM,4.0,Calm,Calm,0,Tulsa,Oklahoma,74104
8,Clear,2016-01-03 14:53:00,27.0,,-,72,N/A,30.32,35.1,,8:53 AM,10.0,North,5.8,10,Tulsa,Oklahoma,74104
9,Clear,2016-01-03 15:53:00,24.1,,-,57,N/A,30.33,37.9,,9:53 AM,10.0,North,13.8,10,Tulsa,Oklahoma,74104
10,Clear,2016-01-03 16:53:00,25.0,,-,53,N/A,30.33,41.0,,10:53 AM,10.0,NNE,11.5,30,Tulsa,Oklahoma,74104
11,Clear,2016-01-03 17:53:00,25.0,,-,47,N/A,30.32,44.1,,11:53 AM,10.0,North,8.1,10,Tulsa,Oklahoma,74104
12,Clear,2016-01-03 18:53:00,26.1,,-,44,N/A,30.31,46.9,,12:53 PM,10.0,NNW,8.1,340,Tulsa,Oklahoma,74104
13,Clear,2016-01-03 19:53:00,26.1,,-,42,N/A,30.30,48.0,,1:53 PM,10.0,NNW,6.9,340,Tulsa,Oklahoma,74104
14,Clear,2016-01-03 20:53:00,26.1,,-,41,N/A,30.30,48.9,,2:53 PM,10.0,NNE,11.5,20,Tulsa,Oklahoma,74104
15,Clear,2016-01-03 21:53:00,25.0,,-,41,N/A,30.30,48.0,,3:53 PM,10.0,NNE,9.2,20,Tulsa,Oklahoma,74104
16,Clear,2016-01-03 22:53:00,25.0,,-,44,N/A,30.32,46.0,,4:53 PM,10.0,North,9.2,10,Tulsa,Oklahoma,74104
17,Clear,2016-01-03 23:53:00,26.1,,-,53,N/A,30.34,42.1,,5:53 PM,10.0,North,4.6,10,Tulsa,Oklahoma,74104
18,Clear,2016-01-04 00:53:00,27.0,,-,60,N/A,30.37,39.9,,6:53 PM,10.0,North,5.8,360,Tulsa,Oklahoma,74104
19,Clear,2016-01-04 01:53:00,28.0,,-,70,N/A,30.38,37.0,,7:53 PM,10.0,North,3.5,10,Tulsa,Oklahoma,74104
20,Clear,2016-01-04 02:53:00,28.0,,-,73,N/A,30.38,36.0,,8:53 PM,10.0,North,3.5,360,Tulsa,Oklahoma,74104
21,Clear,2016-01-04 03:53:00,27.0,,-,72,N/A,30.39,35.1,,9:53 PM,10.0,North,3.5,360,Tulsa,Oklahoma,74104
22,Clear,2016-01-04 04:53:00,27.0,,-,78,N/A,30.41,33.1,,10:53 PM,10.0,North,5.8,360,Tulsa,Oklahoma,74104
23,Clear,2016-01-04 05:53:00,27.0,,-,82,N/A,30.41,32.0,,11:53 PM,10.0,North,3.5,10,Tulsa,Oklahoma,74104
0,Clear,2016-01-04 06:53:00,26.1,,-,82,N/A,30.40,30.9,,12:53 AM,10.0,North,3.5,10,Tulsa,Oklahoma,74104
1,Clear,2016-01-04 07:53:00,26.1,,-,82,N/A,30.39,30.9,,1:53 AM,10.0,North,6.9,10,Tulsa,Oklahoma,74104
2,Clear,2016-01-04 08:53:00,25.0,,-,82,N/A,30.41,30.0,,2:53 AM,10.0,North,4.6,360,Tulsa,Oklahoma,74104
3,Clear,2016-01-04 09:53:00,24.1,,-,82,N/A,30.41,28.9,,3:53 AM,10.0,NNE,6.9,20,Tulsa,Oklahoma,74104
4,Clear,2016-01-04 10:53:00,24.1,,-,85,N/A,30.42,28.0,,4:53 AM,10.0,NNE,6.9,20,Tulsa,Oklahoma,74104
5,Clear,2016-01-04 11:53:00,23.0,,-,85,N/A,30.44,27.0,,5:53 AM,10.0,North,3.5,10,Tulsa,Oklahoma,74104
6,Clear,2016-01-04 12:53:00,21.9,,-,88,N/A,30.46,25.0,,6:53 AM,10.0,NNE,4.6,20,Tulsa,Oklahoma,74104
7,Clear,2016-01-04 13:53:00,21.9,,-,88,N/A,30.48,25.0,,7:53 AM,10.0,NNE,6.9,20,Tulsa,Oklahoma,74104
8,Clear,2016-01-04 14:53:00,23.0,,-,81,N/A,30.50,28.0,,8:53 AM,10.0,NNE,9.2,30,Tulsa,Oklahoma,74104
9,Mostly Cloudy,2016-01-04 15:51:00,24.8,,-,86,N/A,30.49,28.4,,9:51 AM,9.0,North,9.2,10,Tulsa,Oklahoma,74104
10,Mostly Cloudy,2016-01-04 15:53:00,24.1,,-,85,N/A,30.52,28.0,,9:53 AM,9.0,NNE,10.4,20,Tulsa,Oklahoma,74104
11,Overcast,2016-01-04 16:16:00,23.0,,-,85,N/A,30.50,27.0,,10:16 AM,7.0,North,8.1,10,Tulsa,Oklahoma,74104
12,Overcast,2016-01-04 16:53:00,23.0,,-,85,N/A,30.54,27.0,,10:53 AM,9.0,NNE,9.2,20,Tulsa,Oklahoma,74104
13,Overcast,2016-01-04 17:53:00,24.1,,-,85,N/A,30.53,28.0,,11:53 AM,7.0,NNE,8.1,20,Tulsa,Oklahoma,74104
14,Overcast,2016-01-04 18:53:00,24.1,,-,79,N/A,30.50,30.0,,12:53 PM,9.0,ENE,5.8,60,Tulsa,Oklahoma,74104
15,Mostly Cloudy,2016-01-04 19:53:00,24.1,,-,76,N/A,30.47,30.9,,1:53 PM,10.0,North,6.9,350,Tulsa,Oklahoma,74104
16,Scattered Clouds,2016-01-04 20:10:00,24.1,,-,73,N/A,30.42,32.0,,2:10 PM,10.0,NNE,9.2,30,Tulsa,Oklahoma,74104
17,Clear,2016-01-04 20:53:00,25.0,,-,72,N/A,30.44,33.1,,2:53 PM,10.0,NNE,6.9,20,Tulsa,Oklahoma,74104
18,Clear,2016-01-04 21:53:00,24.1,,-,67,N/A,30.44,34.0,,3:53 PM,10.0,NNE,8.1,30,Tulsa,Oklahoma,74104
19,Clear,2016-01-04 22:53:00,24.1,,-,67,N/A,30.44,34.0,,4:53 PM,10.0,NE,5.8,40,Tulsa,Oklahoma,74104
20,Clear,2016-01-04 23:53:00,23.0,,-,75,N/A,30.43,30.0,,5:53 PM,10.0,NNE,3.5,20,Tulsa,Oklahoma,74104
21,Clear,2016-01-05 00:53:00,23.0,,-,81,N/A,30.43,28.0,,6:53 PM,10.0,NNE,4.6,20,Tulsa,Oklahoma,74104
22,Clear,2016-01-05 01:53:00,23.0,,-,85,N/A,30.43,27.0,,7:53 PM,10.0,NNE,3.5,30,Tulsa,Oklahoma,74104
23,Clear,2016-01-05 02:53:00,23.0,,-,81,N/A,30.44,28.0,,8:53 PM,10.0,NNE,4.6,30,Tulsa,Oklahoma,74104
0,Clear,2016-01-05 07:53:00,21.0,,-,92,N/A,30.41,23.0,,1:53 AM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
1,Clear,2016-01-05 08:53:00,21.9,,-,91,N/A,30.43,24.1,,2:53 AM,7.0,Calm,Calm,0,Tulsa,Oklahoma,74104
2,Clear,2016-01-05 09:53:00,24.1,,-,79,N/A,30.43,30.0,,3:53 AM,10.0,SSE,6.9,160,Tulsa,Oklahoma,74104
3,Clear,2016-01-05 10:53:00,23.0,,-,78,N/A,30.43,28.9,,4:53 AM,10.0,South,5.8,170,Tulsa,Oklahoma,74104
4,Clear,2016-01-05 11:53:00,21.9,,-,78,N/A,30.45,28.0,,5:53 AM,10.0,South,5.8,170,Tulsa,Oklahoma,74104
5,Clear,2016-01-05 12:53:00,21.9,,-,78,N/A,30.46,28.0,,6:53 AM,10.0,SSE,8.1,160,Tulsa,Oklahoma,74104
6,Clear,2016-01-05 13:53:00,21.9,,-,78,N/A,30.46,28.0,,7:53 AM,10.0,South,9.2,170,Tulsa,Oklahoma,74104
7,Clear,2016-01-05 14:53:00,21.9,,-,75,N/A,30.47,28.9,,8:53 AM,10.0,South,9.2,170,Tulsa,Oklahoma,74104
8,Clear,2016-01-05 15:53:00,24.1,,-,73,N/A,30.46,32.0,,9:53 AM,10.0,SSE,9.2,160,Tulsa,Oklahoma,74104
9,Clear,2016-01-05 16:53:00,24.1,,-,70,N/A,30.45,33.1,,10:53 AM,10.0,South,9.2,170,Tulsa,Oklahoma,74104
10,Clear,2016-01-05 17:53:00,25.0,,-,64,N/A,30.41,36.0,,11:53 AM,10.0,South,8.1,180,Tulsa,Oklahoma,74104
11,Clear,2016-01-05 18:53:00,24.1,,-,57,N/A,30.36,37.9,,12:53 PM,10.0,SSE,10.4,160,Tulsa,Oklahoma,74104
12,Clear,2016-01-05 19:53:00,25.0,,-,57,N/A,30.33,39.0,,1:53 PM,10.0,South,8.1,170,Tulsa,Oklahoma,74104
13,Clear,2016-01-05 20:53:00,24.1,,-,53,N/A,30.30,39.9,,2:53 PM,10.0,SSE,8.1,150,Tulsa,Oklahoma,74104
14,Clear,2016-01-05 21:53:00,25.0,,-,53,N/A,30.30,41.0,,3:53 PM,10.0,SE,6.9,140,Tulsa,Oklahoma,74104
15,Clear,2016-01-05 22:53:00,25.0,,-,53,N/A,30.30,41.0,,4:53 PM,10.0,SSE,5.8,150,Tulsa,Oklahoma,74104
16,Clear,2016-01-05 23:53:00,24.1,,-,55,N/A,30.29,39.0,,5:53 PM,10.0,SE,5.8,140,Tulsa,Oklahoma,74104
17,Clear,2016-01-06 00:53:00,25.0,,-,67,N/A,30.30,35.1,,6:53 PM,10.0,SE,6.9,130,Tulsa,Oklahoma,74104
18,Clear,2016-01-06 01:53:00,25.0,,-,67,N/A,30.28,35.1,,7:53 PM,10.0,SE,4.6,140,Tulsa,Oklahoma,74104
19,Clear,2016-01-06 02:53:00,25.0,,-,64,N/A,30.28,36.0,,8:53 PM,10.0,SSE,5.8,150,Tulsa,Oklahoma,74104
20,Clear,2016-01-06 03:53:00,25.0,,-,62,N/A,30.28,37.0,,9:53 PM,10.0,South,5.8,170,Tulsa,Oklahoma,74104
21,Clear,2016-01-06 04:53:00,25.0,,-,62,N/A,30.26,37.0,,10:53 PM,10.0,SSE,9.2,160,Tulsa,Oklahoma,74104
22,Partly Cloudy,2016-01-06 05:53:00,25.0,,-,64,N/A,30.25,36.0,,11:53 PM,10.0,SSE,6.9,160,Tulsa,Oklahoma,74104
0,Scattered Clouds,2016-01-06 06:53:00,26.1,,-,70,N/A,30.26,35.1,,12:53 AM,10.0,South,5.8,180,Tulsa,Oklahoma,74104
1,Overcast,2016-01-06 07:53:00,26.1,,-,70,N/A,30.25,35.1,,1:53 AM,10.0,South,4.6,170,Tulsa,Oklahoma,74104
2,Overcast,2016-01-06 08:53:00,27.0,,-,72,N/A,30.24,35.1,,2:53 AM,10.0,Calm,Calm,0,Tulsa,Oklahoma,74104
3,Overcast,2016-01-06 09:53:00,26.1,,-,67,N/A,30.23,36.0,,3:53 AM,10.0,South,5.8,180,Tulsa,Oklahoma,74104
4,Overcast,2016-01-06 10:53:00,26.1,,-,70,N/A,30.21,35.1,,4:53 AM,10.0,SSE,8.1,160,Tulsa,Oklahoma,74104
5,Overcast,2016-01-06 11:53:00,26.1,,-,67,N/A,30.20,36.0,,5:53 AM,10.0,SSE,8.1,150,Tulsa,Oklahoma,74104
6,Overcast,2016-01-06 12:53:00,26.1,,-,67,N/A,30.20,36.0,,6:53 AM,10.0,SSE,10.4,150,Tulsa,Oklahoma,74104
7,Overcast,2016-01-06 13:09:00,26.1,,-,67,N/A,30.17,36.0,,7:09 AM,10.0,SSE,8.1,160,Tulsa,Oklahoma,74104
8,Overcast,2016-01-06 13:53:00,26.1,,-,65,N/A,30.19,37.0,,7:53 AM,10.0,SSE,6.9,160,Tulsa,Oklahoma,74104
9,Overcast,2016-01-06 14:53:00,27.0,,-,65,N/A,30.20,37.9,,8:53 AM,10.0,SSE,8.1,160,Tulsa,Oklahoma,74104
10,Overcast,2016-01-06 15:53:00,28.0,,-,68,N/A,30.20,37.9,,9:53 AM,10.0,South,11.5,170,Tulsa,Oklahoma,74104
11,Overcast,2016-01-06 16:53:00,30.9,,-,73,N/A,30.19,39.0,,10:53 AM,10.0,South,12.7,170,Tulsa,Oklahoma,74104
12,Overcast,2016-01-06 17:53:00,30.0,,-,68,N/A,30.17,39.9,,11:53 AM,10.0,South,9.2,170,Tulsa,Oklahoma,74104
13,Overcast,2016-01-06 18:53:00,32.0,,-,70,N/A,30.12,41.0,,12:53 PM,10.0,South,12.7,170,Tulsa,Oklahoma,74104
14,Overcast,2016-01-06 19:53:00,32.0,,20.7,65,N/A,30.09,43.0,,1:53 PM,10.0,South,13.8,170,Tulsa,Oklahoma,74104
15,Overcast,2016-01-06 20:53:00,34.0,,21.9,73,N/A,30.07,42.1,,2:53 PM,10.0,South,10.4,170,Tulsa,Oklahoma,74104
16,Overcast,2016-01-06 21:53:00,34.0,,-,71,N/A,30.06,43.0,,3:53 PM,10.0,South,9.2,170,Tulsa,Oklahoma,74104
17,Overcast,2016-01-06 22:53:00,34.0,,-,68,N/A,30.05,44.1,,4:53 PM,10.0,SSE,8.1,160,Tulsa,Oklahoma,74104
18,Overcast,2016-01-06 23:53:00,35.1,,-,71,N/A,30.05,44.1,,5:53 PM,10.0,South,9.2,170,Tulsa,Oklahoma,74104
19,Overcast,2016-01-07 00:53:00,37.0,,-,76,N/A,30.05,44.1,,6:53 PM,10.0,South,13.8,170,Tulsa,Oklahoma,74104
20,Overcast,2016-01-07 01:53:00,37.0,,-,76,N/A,30.04,44.1,,7:53 PM,10.0,SSE,6.9,150,Tulsa,Oklahoma,74104
21,Overcast,2016-01-07 02:53:00,35.1,,-,74,N/A,30.04,43.0,,8:53 PM,10.0,South,10.4,170,Tulsa,Oklahoma,74104
22,Overcast,2016-01-07 03:53:00,35.1,,-,74,N/A,30.03,43.0,,9:53 PM,10.0,South,8.1,170,Tulsa,Oklahoma,74104
23,Light Rain,2016-01-07 04:53:00,37.0,Rain,-,80,0.00,30.01,43.0,,10:53 PM,6.0,South,8.1,170,Tulsa,Oklahoma,74104
24,Light Rain,2016-01-07 05:53:00,37.9,Rain,-,82,0.00,29.99,43.0,,11:53 PM,10.0,SSE,5.8,160,Tulsa,Oklahoma,74104
0,Light Rain,2016-01-07 06:32:00,39.9,Rain,-,92,0.04,29.95,42.1,,12:32 AM,4.0,SSE,6.9,150,Tulsa,Oklahoma,74104
1,Light Rain,2016-01-07 06:53:00,39.9,Rain,-,92,0.04,29.96,42.1,,12:53 AM,10.0,SE,5.8,140,Tulsa,Oklahoma,74104
2,Overcast,2016-01-07 07:21:00,39.9,,-,92,0.00,29.93,42.1,,1:21 AM,10.0,SSE,5.8,150,Tulsa,Oklahoma,74104
3,Light Rain,2016-01-07 07:37:00,39.9,Rain,-,92,0.01,29.91,42.1,,1:37 AM,9.0,SE,5.8,140,Tulsa,Oklahoma,74104
4,Light Rain,2016-01-07 07:53:00,41.0,Rain,-,93,0.01,29.92,43.0,,1:53 AM,9.0,SSE,6.9,150,Tulsa,Oklahoma,74104
5,Light Rain,2016-01-07 08:00:00,41.0,Rain,-,93,0.01,29.90,43.0,,2:00 AM,10.0,SSE,5.8,160,Tulsa,Oklahoma,74104
6,Light Rain,2016-01-07 08:27:00,41.0,Rain,-,93,0.03,29.90,43.0,,2:27 AM,6.0,SE,9.2,130,Tulsa,Oklahoma,74104
7,Overcast,2016-01-07 08:53:00,41.0,,-,93,0.03,29.93,43.0,,2:53 AM,10.0,South,5.8,180,Tulsa,Oklahoma,74104
8,Light Rain,2016-01-07 09:53:00,42.1,Rain,-,97,0.04,29.91,43.0,,3:53 AM,2.5,SSE,3.5,160,Tulsa,Oklahoma,74104
9,Rain,2016-01-07 10:03:00,42.1,Rain,-,97,0.02,29.89,43.0,,4:03 AM,3.0,SSE,5.8,150,Tulsa,Oklahoma,74104
10,Rain,2016-01-07 10:42:00,43.0,Rain,-,100,0.10,29.89,43.0,,4:42 AM,2.0,South,3.5,170,Tulsa,Oklahoma,74104
11,Light Rain,2016-01-07 10:53:00,43.0,Rain,-,100,0.11,29.90,43.0,,4:53 AM,3.0,SSE,3.5,150,Tulsa,Oklahoma,74104
12,Overcast,2016-01-07 11:28:00,42.1,,-,97,0.00,29.87,43.0,,5:28 AM,6.0,SSE,5.8,160,Tulsa,Oklahoma,74104
13,Overcast,2016-01-07 11:53:00,42.1,,-,97,0.00,29.89,43.0,,5:53 AM,5.0,SSE,4.6,150,Tulsa,Oklahoma,74104
14,Overcast,2016-01-07 12:23:00,42.1,,-,97,N/A,29.87,43.0,,6:23 AM,4.0,SSE,5.8,150,Tulsa,Oklahoma,74104
15,Light Rain,2016-01-07 12:53:00,42.1,Rain,-,97,0.01,29.88,43.0,,6:53 AM,4.0,SE,4.6,140,Tulsa,Oklahoma,74104
16,Light Rain,2016-01-07 13:11:00,43.0,Rain,-,100,0.00,29.86,43.0,,7:11 AM,2.5,SSE,4.6,150,Tulsa,Oklahoma,74104
17,Light Rain,2016-01-07 13:19:00,43.0,Rain,-,100,0.00,29.86,43.0,,7:19 AM,4.0,SSE,5.8,150,Tulsa,Oklahoma,74104
18,Overcast,2016-01-07 13:53:00,43.0,,-,96,0.00,29.88,44.1,,7:53 AM,5.0,SE,5.8,140,Tulsa,Oklahoma,74104
19,Overcast,2016-01-07 14:28:00,43.0,,-,96,N/A,29.85,44.1,,8:28 AM,2.5,SSE,5.8,160,Tulsa,Oklahoma,74104
20,Overcast,2016-01-07 14:51:00,42.8,,-,93,N/A,29.85,44.6,,8:51 AM,3.0,SSE,5.8,160,Tulsa,Oklahoma,74104
21,Overcast,2016-01-07 14:53:00,43.0,,-,96,N/A,29.87,44.1,,8:53 AM,3.0,SSE,5.8,150,Tulsa,Oklahoma,74104
22,Overcast,2016-01-07 15:13:00,43.0,,-,96,N/A,29.85,44.1,,9:13 AM,2.0,SSE,5.8,160,Tulsa,Oklahoma,74104
23,Overcast,2016-01-07 15:21:00,44.1,,-,100,N/A,29.85,44.1,,9:21 AM,1.8,South,5.8,170,Tulsa,Oklahoma,74104
24,Overcast,2016-01-07 15:46:00,44.1,,-,97,N/A,29.84,45.0,,9:46 AM,2.0,SSE,5.8,160,Tulsa,Oklahoma,74104
25,Overcast,2016-01-07 15:53:00,44.1,,-,97,N/A,29.86,45.0,,9:53 AM,2.0,SSE,6.9,160,Tulsa,Oklahoma,74104
26,Overcast,2016-01-07 16:18:00,45.0,,-,96,N/A,29.84,46.0,,10:18 AM,4.0,South,9.2,170,Tulsa,Oklahoma,74104
27,Overcast,2016-01-07 16:53:00,46.0,,-,97,N/A,29.85,46.9,,10:53 AM,2.0,South,9.2,170,Tulsa,Oklahoma,74104
28,Overcast,2016-01-07 17:00:00,46.0,,-,97,N/A,29.83,46.9,,11:00 AM,5.0,SSE,8.1,160,Tulsa,Oklahoma,74104
29,Overcast,2016-01-07 17:53:00,46.9,,-,96,N/A,29.82,48.0,,11:53 AM,4.0,SSE,8.1,160,Tulsa,Oklahoma,74104
30,Overcast,2016-01-07 18:53:00,46.9,,18.4,93,N/A,29.77,48.9,,12:53 PM,6.0,SSE,10.4,150,Tulsa,Oklahoma,74104
